"ID", "Name", "Type", "Journal", "InternalName", "Zone", "ZoneID"
575, "Vaermina's Gambit", 0, "Vaermina's ultimate plan has been revealed. Her consort, the Night Terror, has seized High King Emeric's mind and trapped him in a nightmare. I must face the Night Terror and save the king.", "Vaermina's Gambit", "Stormhaven", 19
2936, "Capture Ash Mine", 7, "I accepted a mission to help capture Ash Mine for the Dominion.", "Capture Ash Mine", "", 0
6233, "Grave Circumstances", 0, "Bolu of the Dead-Water tribe, which calls itself the Naga-Kur, wants me to go to Bok-Xul and accomplish the task he set before me.", "Q6233 Dust To Dust (GBQ1)", "", 0
5916, "The Anxious Apprentice", 1, "Dubdil Alar's apprentice has hired me to stop one of her former master's experiments. I'm also required to gather his research notes for further study.", "GrB6-Q5916", "", 0
410, "A Royal Summons", 0, "The Numinous are to report to Queen Ayrenn for a Royal Fete. Proceed to the Immaculate Tabernacle in the Turquoise district.", "A Royal Summons", "", 0
2791, "Scout Dragonclaw Mine", 7, "I accepted a mission to scout Dragonclaw Mine for the Covenant.", "Scout Dragonclaw Mine", "", 0
422, "The Largest Threats", 0, "Commander Lafavre has asked you to kill the bosses controlling the Halls of the Damned.\n- Nazgol the Undying\n- General Ripfang\n- Bone Colossus\n- Orutu\n- Anarose Direblood\n- Therion Direblood", "The Largest Threats", "", 0
2787, "Scout Rayles Mine", 7, "I accepted a mission to scout Rayles Mine for the Covenant.", "Scout Rayles Mine", "", 0
2820, "Scout Black Boot Farm", 7, "I accepted a mission to scout Black Boot Farm for the Covenant.", "Scout Black Boot Farm", "", 0
4649, "The Sorcerer Division", 0, "I am competing in the Sorcerer Division of Thizzrini Arena. I must fight through the ranks in order to fight Malarel, the Sorcerer Division Champion.", "Q4649  The Sorcerer Division", "", 0
424, "In Crucial Need", 0, "High Mage Dilborn has asked me to find him some Nightmare Dust. He says it drops from the spectres that roam the lowest depths of the keep.", "In Crucial Need", "", 0
5524, "Reeking of Foul Play", 1, "Riekrs have been raiding caravans throughout Wrothgar, plundering cargo and taking travelers prisoners. The Riekrs, led by King-Chief Edu, must be dealt with.", "WR-GrBDaily Reeking of Foul Pl", "", 0
3018, "Lineage of Tooth and Claw", 0, "The Duke told me that Gloria has a plan to learn more about Faolchu and how to defeat him. She wants me to capture a living werewolf for the ritual she needs to perform.", "Lineage of Tooth and Claw", "Glenumbra", 3
3527, "Sample Escort", 0, "Sample Escort", "Sample Escort", "", 0
4220, "The Mallari-Mora", 0, "I discovered a Mages Guild expedition at the ruins of Ezduiin. A scholar named Telenger is in charge.", "Q4220 The Mallari-Mora", "", 4741
4571, "Fang Collector", 0, "I've found the body of a hunter in the wilds. Nearby was a notice he dropped detailing a bounty on senche-tiger fangs.", "Fang Collector", "", 0
2981, "Capture Farragut Lumbermill", 7, "I accepted a mission to help capture Farragut Lumbermill for the Dominion.", "Capture Farragut Lumbermill", "", 0
5455, "Q5455 Orsinium Stateful", 0, "", "Q5455 Orsinium Stateful", "", 0
3849, "A Final Release", 0, "<<1>> believes his mother's remains lie in <<2>>, away from the swamp waters. Her spirit is unable to return to the Hist.", "SN V Deep-Graves to White Rose", "", 0
427, "Blackmoore's End", 0, "My long pursuit of Baron Blackmoore ends here, in his own keep. His crimes will not go unpunished, and his death will be a message to all. Time for me to hunt him down in his own home.", "Blackmoore's End", "", 0
669, "Caught in the Web", 0, "", "Caught in the Web", "", 0
4572, "Requests for Aid", 0, "<<1>> asked me to leave supplies at a cache for messengers who're going for help.", "Requests for Aid", "", 0
2974, "Capture Glademist Lumbermill", 7, "I accepted a mission to help capture Glademist Lumbermill for the Dominion.", "Capture Glademist Lumbermill", "", 0
6243, "The Swamp and the Serpent", 0, "Kassandra betrayed us-she claimed the sap-speaker's staff and set out after the Remnant on her own. I need to reach her before she takes the Remnant for herself.", "Q6243 MMQ6", "", 0
3817, "The Seal of Three", 0, "A large Maulborn force used the sewers to sneak into Mournhold. I need to find them before they can complete their nefarious plan.", "The Seal of Three", "Deshaan", 57
428, "Exposing the Baron", 0, "While I pursue the Baron through his keep, I need to keep watch for evidence of his dark magic.", "Exposing the Baron", "", 0
4902, "Shornhelm Divided", 0, "Shornhelm, the largest city in Rivenspire, is a city divided. House Montclair has annexed part of the city. Darien Gautier suggested I go to Shornhelm and help Countess Tamrith and Baron Dorell deal with the situation.", "Shornhelm Divided", "", 0
3280, "Imperial Infiltration", 0, "The city of Evermore is in dire straits. King Eamond is dead and Reachmen are bearing down on the city from the north. Duke Renchant plans to hand the city over to Imperial control, but I have agreed to work with Queen Arzhela to stop him.", "Imperial Infiltration", "Bangkorai", 92
499, "Pursuing the Shard", 0, "King Emeric believes Count Hosni has the Dream Shard stolen from Pariah Abbey. He wants me to ingratiate myself with the count in hopes of retrieving the shard.", "Q499 Pursuing the Dream Shard", "Stormhaven", 19
2742, "Scout Rayles Lumbermill", 7, "I accepted a mission to scout Rayles Lumbermill  for the Dominion.", "Scout Rayles Lumbermill", "", 0
4981, "Conflicted Emotions", 0, "<<1>> of the Dragonstar Caravan Company asked for my assistance in fulfilling a contract for a mage in the Silaseli ruins.", "Q4981 Conflicted Emotions", "", 0
3610, "For Their Own Protection", 0, "The threat of the Llodos plague has allowed paranoia to run rampant. Many people in Narsis claim that friends and family members have vanished in the night.", "For Their Own Protection", "", 0
1383, "The Perfect Burial", 0, "<<1>> had a Bosmer wife named Breloth who died recently. He's asked me to help him get things to give her a befitting burial.", "The Perfect Burial", "", 0
3216, "Capture Fort Aleswell", 7, "I accepted a mission to help regain Fort Aleswell for the Covenant.", "Capture Fort Aleswell", "", 0
435, "Treasure Beyond Wonder", 0, "", "Treasure Beyond Wonder", "", 0
2678, "Scout Chalman Keep", 7, "I accepted a mission to scout Chalman Keep for the Dominion.", "Scout Chalman Keep", "", 0
4917, "The Blacksap's Hold", 0, "The Vinedusk Rangers want me to help quash the remnants of the Blacksap Rebellion, the Wood Elf civil war that ended with the Dominion's formation.", "Q4917 Cormount", "", 0
5206, "Rest in Peace", 3, "The Keeper has an intriguing contract that he feels I am just right for.", "DB Quest 6", "", 0
465, "The Blood-Splattered Shield", 0, "Captain Janeve, the shield of the Shornhelm Guard and Countess Tamrith's younger sister, has established a camp for refugees displaced by the vampiric menace.", "The Blood-Splattered Shield", "Glenumbra", 3
3243, "Capture Drakelowe Lumbermill", 7, "I accepted a mission to help capture Drakelowe Lumbermill for the Covenant.", "Capture Drakelowe Lumbermill", "", 0
6223, "Morrowind Gate Reclaimation", 7, "I accepted a mission to help reclaim Farragut Keep, Arrius Keep, and Kingscrest Keep for the Pact.", "Recapture Ebon Gates", "", 0
5845, "Castle Charm Challenge", 12, "<<1>>, a New Life Herald in Eastmarch, spoke of <<2>>'s New Life Festival in Stormhaven.", "Event - New Life Breton", "", 0
4488, "Gentle Gardener", 0, "I met a Bosmer named Ongalion at the Falinesti Autumn site. He's a tree-steward, helping to tend the site while the city is away.", "Gentle Gardener", "", 0
521, "Azura's Aid", 0, "Vaermina has taken control of King Emeric's dreams and Abbot Durak says we need Azura's guidance.", "Azura's Aid", "Stormhaven", 19
614, "A Look in the Mirror", 0, "<<1>> met me on the road into Wind Keep and asked me to help the countess. She's acting strangely and it's put the entire town on edge.", "Q614 A Look in the Mirror", "", 0
4332, "Prisoner Dilemma", 5, "Three Pact soldiers were kidnapped in the Lion's Den: Hilka, Hald, and Fjar. Their commander, Thragof, is certain one of them is a traitor. He has tasked me with identifying the traitor and freeing the others.", "Q4332 Prisoner Dilemma", "", 0
973, "Weller's Counter Offer", 0, "", "Weller's Counter Offer", "", 0
3453, "KIll an Aldmeri Guard", 7, "", "KIll an Aldmeri Guard", "", 0
2608, "The Elder Scroll of Ghartok", 7, "The Elder Scroll of Ghartok is being held by the enemy.", "AvA-PAC-Recapture Ghartok", "", 0
728, "Repair Koeglin Lighthouse", 0, "The lighthouse south of Koeglin Village was attacked, and its signal fires were extinguished. Until someone repairs it, ship captains will have difficulty navigating the harbor.", "Repair Koeglin Lighthouse", "", 0
2975, "Capture Ash Lumbermill", 7, "I accepted a mission to help capture Ash Lumbermill for the Dominion.", "Capture Ash Lumbermill", "", 0
4178, "Lost Companions", 0, "<<1>>, <<2>>, and <<3>> are missing and likely in trouble. Snorrvild has asked me to help find them.", "Lost Companions", "", 0
4527, "Securing Knowledge", 0, "<<1>> is worried about Cropsford's books being destroyed in a Goblin attack.", "Securing Knowledge", "", 0
2921, "Capture Chalman Keep", 7, "I accepted a mission to help capture Chalman Keep for the Dominion.", "Capture Chalman Keep", "", 0
3973, "Will of the Council", 3, "The Fighters Guild has sentenced <<1>> to death for the murder of <<2>>.", "Will of the Council", "", 0
730, "Blightbane", 0, "The Quarantine Master in Davon's Watch wants me to discover the fate of Fort Arand, which was recently engulfed in a Blightstorm.\n\nHe says this will prove that I am immune to the Blight, if I returned uninfected.", "Blightbane", "", 0
5629, "Contract: Rivenspire", 0, "I accepted one of the Dark Brotherhood's murder-for-hire contracts. There are no stipulations regarding methods or timing, so I may execute the target at my discretion.", "DB-CON RS-SH Town Square", "", 0
2935, "Capture Glademist Mine", 7, "I accepted a mission to help capture Glademist Mine for the Dominion.", "Capture Glademist Mine", "", 0
4784, "Swift Justice", 0, "Sorderion has charged me with apprehending Aldolin, a traitor to the Dominion who has been giving aid to the Ebonheart Pact.", "Q4784 Dominion Traitor", "", 0
6306, "The Halls of Colossus", 0, "I helped Abnur Tharn decode the Wrathstone tablet and determine the location of the hidden weapon. Now we need to travel to the Halls of Colossus and find it before his half-sister, Euraxia. Khamira has decided to go with us.", "EQT2 HallsOfColossus Q6306", "", 0
3620, "The Ravaged Village", 0, "", "The Ravaged Village", "", 0
4449, "Carzog's Demise", 0, "My investigations of the Bloodthorn Cult's activities have convinced Chief Tazgol that they threaten the Orcs on Betnikh.", "Q4449 Carzog's Demise", "Betnikh", 535
736, "The Flame of Dissent", 0, "The Knights of the Flame are divided over whether to attack the redguard army at Alcaire Castle. Sir Croix and other knights would potentially destroy the Covenant. They need to be stopped. I've agreed to rally knights to Sir Edmund's cause.", "Q736 The Flame of Dissent", "", 0
737, "Retaking Firebrand Keep", 0, "Sir Edmund and the knights who have rallied to our cause are prepared to attack. We must retake Firebrand Keep and put an end to the plan that would threaten the Daggerfall Covenant.", "Q737 Retaking Firebrand Keep", "Stormhaven", 19
3621, "Peril at the Pools", 0, "Forces of the Daggerfall Covenant are occupying the volcanic sulfur pools east of Heimlyn Keep. The Othrys family worked the site, but they've been run off their property.", "Peril at the Pools", "", 0
3337, "Legitimate Interests", 0, "The Red Rook bandits have taken control of the town of Crosswych. Some of the townsfolk are trying to organize a resistance, but the bandits are determined to use the town as a base.", "Legitimate Interests", "Glenumbra", 3
6254, "Death Among the Dead-Water", 0, "The Naga-Kur, or Dead-Water tribe, has sentenced Kishi, a member of the tribe, to death for interfering in the rites of passage and saving a few young Nagas from certain death. One of the survivors asked if I could help Kishi.", "Q6254 - DeadWater Tribe", "", 0
939, "History of the Mad Architect", 0, "While searching for an exit to the Bone Vaults, I have uncovered a hidden library.", "History of the Mad Architect", "", 0
2804, "Scout Warden Farm", 7, "I accepted a mission to scout Warden Farm for the Covenant.", "Scout Warden Farm", "", 0
4397, "The Enemy Within", 0, "I've helped track down the source of the poison in <<1>>, but the poisoner still remains to be found. I should work with <<2>> to bring the culprit to justice.", "Q4397 The Enemy Within", "", 0
966, "The Dwemer Ruins", 0, "I seem to have found some Dwemer ruins.  I should explore and see what I can find.", "The Dwemer Ruins", "", 0
3392, "Capture the Mine", 7, "", "Capture the Mine", "", 0
974, "A Duke in Exile", 0, "Duke Sebastien of Camlorn has been kidnapped by Bloodthorn cultists.", "A Duke in Exile", "", 0
2701, "Scout Kingscrest Mine", 7, "I accepted a mission to scout Kingscrest Mine for the Dominion.", "Scout Kingscrest Mine", "", 0
5865, "Culling the Swarm", 1, "The Missir-Dadalit Egg Mine has been overrun with kwama. I've been hired to clear out the infestation to help re-balance the colony. I'm also required to defeat a large kwama warrior who guards the queen.", "GrB3-Q5865-CullingtheSwarm", "", 0
